Cromossomo: 0,IDs: [82, 97, 38, 62],Nomes: [Dev82, Dev97, Dev38, Dev62],Fit: [0.81, 0.81, 0.88, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 264,IDs: [82, 8, 415, 89],Nomes: [Dev82, Dev8, Dev415, Dev89],Fit: [0.81, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 265,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 266,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 267,IDs: [53, 367, 415, 89],Nomes: [Dev53, Dev367, Dev415, Dev89],Fit: [0.81, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 268,IDs: [82, 8, 65, 46],Nomes: [Dev82, Dev8, Dev65, Dev46],Fit: [0.81, 0.75, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 269,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 270,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 271,IDs: [53, 367, 65, 46],Nomes: [Dev53, Dev367, Dev65, Dev46],Fit: [0.81, 0.75, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 272,IDs: [82, 8, 415, 89],Nomes: [Dev82, Dev8, Dev415, Dev89],Fit: [0.81, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 273,IDs: [104, 97, 17, 85],Nomes: [Dev104, Dev97, Dev17, Dev85],Fit: [0.75, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 274,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 275,IDs: [48, 46, 65, 47],Nomes: [Dev48, Dev46, Dev65, Dev47],Fit: [0.88, 0.75, 0.69, 0.88],Nível: [Middle, Master, Senior, Junior],Total Fit: 0.03
Cromossomo: 276,IDs: [82, 97, 17, 89],Nomes: [Dev82, Dev97, Dev17, Dev89],Fit: [0.81, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 277,IDs: [104, 8, 415, 85],Nomes: [Dev104, Dev8, Dev415, Dev85],Fit: [0.75, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 278,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 279,IDs: [81, 28, 27, 46],Nomes: [Dev81, Dev28, Dev27, Dev46],Fit: [0.75, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 280,IDs: [82, 97, 415, 85],Nomes: [Dev82, Dev97, Dev415, Dev85],Fit: [0.81, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 281,IDs: [104, 8, 17, 89],Nomes: [Dev104, Dev8, Dev17, Dev89],Fit: [0.75, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 282,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 283,IDs: [81, 97, 415, 46],Nomes: [Dev81, Dev97, Dev415, Dev46],Fit: [0.75, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 284,IDs: [82, 28, 27, 85],Nomes: [Dev82, Dev28, Dev27, Dev85],Fit: [0.81, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 285,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 286,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 287,IDs: [81, 97, 27, 85],Nomes: [Dev81, Dev97, Dev27, Dev85],Fit: [0.75, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 288,IDs: [82, 28, 415, 46],Nomes: [Dev82, Dev28, Dev415, Dev46],Fit: [0.81, 0.69, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 289,IDs: [53, 17, 89, 16],Nomes: [Dev53, Dev17, Dev89, Dev16],Fit: [0.81, 0.81, 0.75, 0.63],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 290,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 291,IDs: [81, 97, 415, 46],Nomes: [Dev81, Dev97, Dev415, Dev46],Fit: [0.75, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 292,IDs: [82, 28, 27, 85],Nomes: [Dev82, Dev28, Dev27, Dev85],Fit: [0.81, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 293,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 294,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 295,IDs: [81, 28, 27, 46],Nomes: [Dev81, Dev28, Dev27, Dev46],Fit: [0.75, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 296,IDs: [82, 97, 415, 85],Nomes: [Dev82, Dev97, Dev415, Dev85],Fit: [0.81, 0.81, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 297,IDs: [55, 8, 65, 89],Nomes: [Dev55, Dev8, Dev65, Dev89],Fit: [0.69, 0.75, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 298,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 299,IDs: [55, 8, 27, 46],Nomes: [Dev55, Dev8, Dev27, Dev46],Fit: [0.69, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 300,IDs: [94, 45, 85, 16],Nomes: [Dev94, Dev45, Dev85, Dev16],Fit: [0.75, 0.88, 0.75, 0.63],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.21
Cromossomo: 301,IDs: [81, 28, 65, 89],Nomes: [Dev81, Dev28, Dev65, Dev89],Fit: [0.75, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 302,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 303,IDs: [47, 97, 38, 85],Nomes: [Dev47, Dev97, Dev38, Dev85],Fit: [0.88, 0.81, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 304,IDs: [55, 28, 65, 46],Nomes: [Dev55, Dev28, Dev65, Dev46],Fit: [0.69, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 305,IDs: [81, 8, 27, 89],Nomes: [Dev81, Dev8, Dev27, Dev89],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 306,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 307,IDs: [45, 28, 65, 46],Nomes: [Dev45, Dev28, Dev65, Dev46],Fit: [0.88, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.15
Cromossomo: 308,IDs: [47, 97, 27, 89],Nomes: [Dev47, Dev97, Dev27, Dev89],Fit: [0.88, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 309,IDs: [81, 8, 38, 85],Nomes: [Dev81, Dev8, Dev38, Dev85],Fit: [0.75, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 310,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 311,IDs: [81, 28, 65, 85],Nomes: [Dev81, Dev28, Dev65, Dev85],Fit: [0.75, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 312,IDs: [45, 8, 38, 46],Nomes: [Dev45, Dev8, Dev38, Dev46],Fit: [0.88, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 313,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 314,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 315,IDs: [81, 28, 38, 46],Nomes: [Dev81, Dev28, Dev38, Dev46],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 316,IDs: [45, 8, 65, 85],Nomes: [Dev45, Dev8, Dev65, Dev85],Fit: [0.88, 0.75, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 317,IDs: [17, 89, 97, 55],Nomes: [Dev17, Dev89, Dev97, Dev55],Fit: [0.81, 0.75, 0.81, 0.69],Nível: [Senior, Master, Middle, Junior],Total Fit: 0.03
Cromossomo: 318,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 319,IDs: [81, 28, 65, 85],Nomes: [Dev81, Dev28, Dev65, Dev85],Fit: [0.75, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 320,IDs: [45, 7, 38, 46],Nomes: [Dev45, Dev7, Dev38, Dev46],Fit: [0.88, 0.94, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 321,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 322,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 323,IDs: [45, 7, 65, 85],Nomes: [Dev45, Dev7, Dev65, Dev85],Fit: [0.88, 0.94, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 324,IDs: [81, 28, 38, 46],Nomes: [Dev81, Dev28, Dev38, Dev46],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 325,IDs: [104, 8, 27, 89],Nomes: [Dev104, Dev8, Dev27, Dev89],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 326,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 327,IDs: [81, 8, 27, 46],Nomes: [Dev81, Dev8, Dev27, Dev46],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 328,IDs: [82, 97, 85, 17],Nomes: [Dev82, Dev97, Dev85, Dev17],Fit: [0.81, 0.81, 0.75, 0.81],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 329,IDs: [104, 28, 38, 89],Nomes: [Dev104, Dev28, Dev38, Dev89],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 330,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 331,IDs: [104, 28, 27, 46],Nomes: [Dev104, Dev28, Dev27, Dev46],Fit: [0.75, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 332,IDs: [48, 45, 94, 85],Nomes: [Dev48, Dev45, Dev94, Dev85],Fit: [0.88, 0.88, 0.75, 0.75],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 333,IDs: [81, 8, 38, 89],Nomes: [Dev81, Dev8, Dev38, Dev89],Fit: [0.75, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 334,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 335,IDs: [81, 8, 27, 46],Nomes: [Dev81, Dev8, Dev27, Dev46],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 336,IDs: [47, 48, 17, 85],Nomes: [Dev47, Dev48, Dev17, Dev85],Fit: [0.88, 0.88, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 337,IDs: [104, 28, 38, 89],Nomes: [Dev104, Dev28, Dev38, Dev89],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 338,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 339,IDs: [47, 48, 27, 46],Nomes: [Dev47, Dev48, Dev27, Dev46],Fit: [0.88, 0.88, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.46
Cromossomo: 340,IDs: [104, 28, 65, 89],Nomes: [Dev104, Dev28, Dev65, Dev89],Fit: [0.75, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 341,IDs: [81, 8, 17, 85],Nomes: [Dev81, Dev8, Dev17, Dev85],Fit: [0.75, 0.75, 0.81, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 342,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 343,IDs: [104, 28, 27, 46],Nomes: [Dev104, Dev28, Dev27, Dev46],Fit: [0.75, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 344,IDs: [47, 48, 65, 89],Nomes: [Dev47, Dev48, Dev65, Dev89],Fit: [0.88, 0.88, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 345,IDs: [81, 8, 38, 85],Nomes: [Dev81, Dev8, Dev38, Dev85],Fit: [0.75, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 346,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 347,IDs: [81, 8, 27, 46],Nomes: [Dev81, Dev8, Dev27, Dev46],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 348,IDs: [104, 28, 38, 85],Nomes: [Dev104, Dev28, Dev38, Dev85],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 349,IDs: [55, 89, 97, 65],Nomes: [Dev55, Dev89, Dev97, Dev65],Fit: [0.69, 0.75, 0.81, 0.69],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 350,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 351,IDs: [45, 97, 94, 89],Nomes: [Dev45, Dev97, Dev94, Dev89],Fit: [0.88, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 352,IDs: [81, 28, 38, 46],Nomes: [Dev81, Dev28, Dev38, Dev46],Fit: [0.75, 0.69, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 353,IDs: [104, 8, 27, 85],Nomes: [Dev104, Dev8, Dev27, Dev85],Fit: [0.75, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 354,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 355,IDs: [45, 97, 38, 46],Nomes: [Dev45, Dev97, Dev38, Dev46],Fit: [0.88, 0.81, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 356,IDs: [104, 16, 27, 85],Nomes: [Dev104, Dev16, Dev27, Dev85],Fit: [0.75, 0.63, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 357,IDs: [81, 28, 94, 89],Nomes: [Dev81, Dev28, Dev94, Dev89],Fit: [0.75, 0.69, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 358,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 359,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.88, 0.63, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.66
Cromossomo: 360,IDs: [104, 97, 38, 85],Nomes: [Dev104, Dev97, Dev38, Dev85],Fit: [0.75, 0.81, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 361,IDs: [53, 94, 28, 89],Nomes: [Dev53, Dev94, Dev28, Dev89],Fit: [0.81, 0.75, 0.69, 0.75],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 362,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 363,IDs: [104, 97, 27, 46],Nomes: [Dev104, Dev97, Dev27, Dev46],Fit: [0.75, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.31
Cromossomo: 364,IDs: [45, 16, 38, 85],Nomes: [Dev45, Dev16, Dev38, Dev85],Fit: [0.88, 0.63, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 365,IDs: [17, 8, 55, 89],Nomes: [Dev17, Dev8, Dev55, Dev89],Fit: [0.81, 0.75, 0.69, 0.75],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 366,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 367,IDs: [45, 97, 27, 85],Nomes: [Dev45, Dev97, Dev27, Dev85],Fit: [0.88, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 368,IDs: [82, 48, 94, 89],Nomes: [Dev82, Dev48, Dev94, Dev89],Fit: [0.81, 0.88, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 369,IDs: [104, 16, 38, 46],Nomes: [Dev104, Dev16, Dev38, Dev46],Fit: [0.75, 0.63, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 370,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 371,IDs: [53, 8, 38, 46],Nomes: [Dev53, Dev8, Dev38, Dev46],Fit: [0.81, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.41
Cromossomo: 372,IDs: [82, 48, 27, 85],Nomes: [Dev82, Dev48, Dev27, Dev85],Fit: [0.81, 0.88, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.13
Cromossomo: 373,IDs: [45, 97, 94, 89],Nomes: [Dev45, Dev97, Dev94, Dev89],Fit: [0.88, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 374,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 375,IDs: [82, 48, 38, 46],Nomes: [Dev82, Dev48, Dev38, Dev46],Fit: [0.81, 0.88, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 376,IDs: [17, 97, 89, 47],Nomes: [Dev17, Dev97, Dev89, Dev47],Fit: [0.81, 0.81, 0.75, 0.88],Nível: [Senior, Middle, Master, Junior],Total Fit: 0.03
Cromossomo: 377,IDs: [53, 8, 27, 85],Nomes: [Dev53, Dev8, Dev27, Dev85],Fit: [0.81, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 378,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 379,IDs: [53, 8, 38, 46],Nomes: [Dev53, Dev8, Dev38, Dev46],Fit: [0.81, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.41
Cromossomo: 380,IDs: [82, 48, 27, 85],Nomes: [Dev82, Dev48, Dev27, Dev85],Fit: [0.81, 0.88, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.13
Cromossomo: 381,IDs: [28, 17, 45, 89],Nomes: [Dev28, Dev17, Dev45, Dev89],Fit: [0.69, 0.81, 0.88, 0.75],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 382,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 383,IDs: [82, 48, 38, 46],Nomes: [Dev82, Dev48, Dev38, Dev46],Fit: [0.81, 0.88, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 384,IDs: [53, 8, 27, 85],Nomes: [Dev53, Dev8, Dev27, Dev85],Fit: [0.81, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 385,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 386,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 387,IDs: [82, 8, 27, 46],Nomes: [Dev82, Dev8, Dev27, Dev46],Fit: [0.81, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.31
Cromossomo: 388,IDs: [53, 48, 38, 85],Nomes: [Dev53, Dev48, Dev38, Dev85],Fit: [0.81, 0.88, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.23
Cromossomo: 389,IDs: [47, 94, 97, 89],Nomes: [Dev47, Dev94, Dev97, Dev89],Fit: [0.88, 0.75, 0.81, 0.75],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 390,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 391,IDs: [53, 48, 27, 46],Nomes: [Dev53, Dev48, Dev27, Dev46],Fit: [0.81, 0.88, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.64
Cromossomo: 392,IDs: [94, 45, 16, 89],Nomes: [Dev94, Dev45, Dev16, Dev89],Fit: [0.75, 0.88, 0.63, 0.75],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.21
Cromossomo: 393,IDs: [82, 8, 38, 85],Nomes: [Dev82, Dev8, Dev38, Dev85],Fit: [0.81, 0.75, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 394,IDs: [56, 7, 29, 62],Nomes: [Dev56, Dev7, Dev29, Dev62],Fit: [0.69, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.25
Cromossomo: 395,IDs: [82, 8, 27, 46],Nomes: [Dev82, Dev8, Dev27, Dev46],Fit: [0.81, 0.75, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.31
Cromossomo: 396,IDs: [53, 48, 38, 85],Nomes: [Dev53, Dev48, Dev38, Dev85],Fit: [0.81, 0.88, 0.88, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.23
