Cromossomo: 0,IDs: [47, 7, 17, 62],Nomes: [Dev47, Dev7, Dev17, Dev62],Fit: [0.88, 0.81, 0.81, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.56
Cromossomo: 122,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 123,IDs: [411, 16, 415, 46],Nomes: [Dev411, Dev16, Dev415, Dev46],Fit: [0.8778255654621065, 0.6905877217079607, 0.81, 0.88],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.49
Cromossomo: 124,IDs: [47, 97, 38, 85],Nomes: [Dev47, Dev97, Dev38, Dev85],Fit: [0.88, 0.88, 0.94, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 125,IDs: [81, 183, 271, 136],Nomes: [Dev81, Dev183, Dev271, Dev136],Fit: [0.8358415103211401, 0.7239227415000223, 0.7441263408005598, 0.7047111387582717],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 126,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 127,IDs: [363, 48, 415, 46],Nomes: [Dev363, Dev48, Dev415, Dev46],Fit: [0.94, 0.88, 0.8726361726139971, 0.8604984131794033],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 128,IDs: [411, 97, 38, 85],Nomes: [Dev411, Dev97, Dev38, Dev85],Fit: [0.8787061898142727, 0.8443234291652129, 0.878669741637244, 0.8063337158387214],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 129,IDs: [81, 65, 16, 62],Nomes: [Dev81, Dev65, Dev16, Dev62],Fit: [0.75, 0.69, 0.63, 0.63],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 130,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 131,IDs: [363, 97, 415, 46],Nomes: [Dev363, Dev97, Dev415, Dev46],Fit: [0.9183971453073843, 0.85070429380629, 0.8751029343717657, 0.8544632150735113],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 132,IDs: [425, 48, 94, 85],Nomes: [Dev425, Dev48, Dev94, Dev85],Fit: [0.94, 0.88, 0.94, 0.8322004210627449],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 133,IDs: [104, 28, 89, 65],Nomes: [Dev104, Dev28, Dev89, Dev65],Fit: [0.75, 0.69, 0.75, 0.69],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.14
Cromossomo: 134,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 135,IDs: [425, 48, 94, 85],Nomes: [Dev425, Dev48, Dev94, Dev85],Fit: [0.9321568714506566, 0.8761681810336927, 0.9302436302008946, 0.8395109903894411],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 136,IDs: [220, 97, 415, 211],Nomes: [Dev220, Dev97, Dev415, Dev211],Fit: [0.94, 0.8528145394028128, 0.9050928756639868, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 137,IDs: [55, 8, 65, 89],Nomes: [Dev55, Dev8, Dev65, Dev89],Fit: [0.69, 0.75, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 138,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 139,IDs: [363, 270, 94, 46],Nomes: [Dev363, Dev270, Dev94, Dev46],Fit: [0.94, 0.88, 0.94, 0.88],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.58
Cromossomo: 140,IDs: [29, 53, 97, 85],Nomes: [Dev29, Dev53, Dev97, Dev85],Fit: [0.69, 0.81, 0.88, 0.75],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 141,IDs: [55, 8, 65, 89],Nomes: [Dev55, Dev8, Dev65, Dev89],Fit: [0.7221883520930997, 0.7866389213534735, 0.7877091500844124, 0.7795370883677545],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 142,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 143,IDs: [363, 8, 94, 46],Nomes: [Dev363, Dev8, Dev94, Dev46],Fit: [0.8836851425688246, 0.8013000080282882, 0.8828902965849087, 0.88],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.55
Cromossomo: 144,IDs: [55, 270, 65, 89],Nomes: [Dev55, Dev270, Dev65, Dev89],Fit: [0.824766233663657, 0.873626949494976, 0.8223367528009666, 0.7921832875902678],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 145,IDs: [81, 28, 29, 85],Nomes: [Dev81, Dev28, Dev29, Dev85],Fit: [0.75, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 146,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 147,IDs: [447, 8, 94, 46],Nomes: [Dev447, Dev8, Dev94, Dev46],Fit: [0.94, 0.7912112430006684, 0.8142845229514074, 0.8615546592442747],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 148,IDs: [363, 28, 29, 85],Nomes: [Dev363, Dev28, Dev29, Dev85],Fit: [0.8512305435844181, 0.7316834148623097, 0.7482242694731545, 0.7506052446303533],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 149,IDs: [89, 16, 53, 65],Nomes: [Dev89, Dev16, Dev53, Dev65],Fit: [0.75, 0.63, 0.81, 0.69],Nível: [Master, Middle, Junior, Senior],Total Fit: 0.03
Cromossomo: 150,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 151,IDs: [359, 7, 27, 46],Nomes: [Dev359, Dev7, Dev27, Dev46],Fit: [0.88, 0.88, 0.94, 0.8792165535489925],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.50
Cromossomo: 152,IDs: [45, 97, 38, 62],Nomes: [Dev45, Dev97, Dev38, Dev62],Fit: [0.88, 0.88, 0.94, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 153,IDs: [447, 28, 29, 85],Nomes: [Dev447, Dev28, Dev29, Dev85],Fit: [0.9011162017182981, 0.7389917519625225, 0.7606513171692856, 0.7650210768864607],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 154,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 155,IDs: [45, 97, 38, 46],Nomes: [Dev45, Dev97, Dev38, Dev46],Fit: [0.88, 0.88, 0.94, 0.8373876104636175],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 156,IDs: [425, 48, 94, 62],Nomes: [Dev425, Dev48, Dev94, Dev62],Fit: [0.94, 0.88, 0.94, 0.6529872062066481],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 157,IDs: [47, 17, 85, 7],Nomes: [Dev47, Dev17, Dev85, Dev7],Fit: [0.88, 0.81, 0.75, 0.81],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 158,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 159,IDs: [305, 7, 27, 46],Nomes: [Dev305, Dev7, Dev27, Dev46],Fit: [0.94, 0.88, 0.94, 0.8114982260635676],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.75
Cromossomo: 160,IDs: [53, 16, 38, 89],Nomes: [Dev53, Dev16, Dev38, Dev89],Fit: [0.81, 0.63, 0.94, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 161,IDs: [45, 48, 94, 62],Nomes: [Dev45, Dev48, Dev94, Dev62],Fit: [0.8976007224029693, 0.88, 0.94, 0.7328911421381165],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 162,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 163,IDs: [305, 283, 27, 62],Nomes: [Dev305, Dev283, Dev27, Dev62],Fit: [0.8793339357513045, 0.75, 0.94, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.93
Cromossomo: 164,IDs: [53, 16, 38, 46],Nomes: [Dev53, Dev16, Dev38, Dev46],Fit: [0.820078666314477, 0.6643214200231493, 0.94, 0.7817632142734969],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.42
Cromossomo: 165,IDs: [17, 89, 7, 47],Nomes: [Dev17, Dev89, Dev7, Dev47],Fit: [0.81, 0.75, 0.81, 0.88],Nível: [Senior, Master, Middle, Junior],Total Fit: 0.03
Cromossomo: 166,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 167,IDs: [53, 283, 17, 402],Nomes: [Dev53, Dev283, Dev17, Dev402],Fit: [0.8285762645047672, 0.7273266219791132, 0.56, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 168,IDs: [305, 16, 38, 46],Nomes: [Dev305, Dev16, Dev38, Dev46],Fit: [0.86533601518603, 0.6856415847195927, 0.94, 0.7870903566663245],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 169,IDs: [89, 28, 55, 29],Nomes: [Dev89, Dev28, Dev55, Dev29],Fit: [0.75, 0.69, 0.69, 0.69],Nível: [Master, Middle, Junior, Senior],Total Fit: 0.03
Cromossomo: 170,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 171,IDs: [53, 283, 17, 46],Nomes: [Dev53, Dev283, Dev17, Dev46],Fit: [0.8337304278838326, 0.7107650319999705, 0.6502111365761473, 0.790808395054314],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 172,IDs: [85, 104, 94, 97],Nomes: [Dev85, Dev104, Dev94, Dev97],Fit: [0.75, 0.75, 0.75, 0.88],Nível: [Master, Junior, Senior, Middle],Total Fit: 0.03
Cromossomo: 173,IDs: [326, 16, 161, 402],Nomes: [Dev326, Dev16, Dev161, Dev402],Fit: [0.88, 0.7047638744570658, 0.69, 0.798557033943278],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 174,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 175,IDs: [81, 7, 29, 85],Nomes: [Dev81, Dev7, Dev29, Dev85],Fit: [0.75, 0.81, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.54
Cromossomo: 176,IDs: [53, 16, 17, 46],Nomes: [Dev53, Dev16, Dev17, Dev46],Fit: [0.8361355236040642, 0.7074423410691897, 0.6584251375327681, 0.7917566557482987],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 177,IDs: [447, 269, 293, 402],Nomes: [Dev447, Dev269, Dev293, Dev402],Fit: [0.94, 0.81, 0.81, 0.7977140279152999],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 178,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 179,IDs: [81, 7, 29, 85],Nomes: [Dev81, Dev7, Dev29, Dev85],Fit: [0.7555488377571524, 0.7927694578259915, 0.679716903729978, 0.750715697850706],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.54
Cromossomo: 180,IDs: [359, 137, 448, 46],Nomes: [Dev359, Dev137, Dev448, Dev46],Fit: [0.88, 0.81, 0.81, 0.88],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 181,IDs: [53, 16, 38, 89],Nomes: [Dev53, Dev16, Dev38, Dev89],Fit: [0.81, 0.63, 0.94, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 182,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 183,IDs: [446, 137, 27, 225],Nomes: [Dev446, Dev137, Dev27, Dev225],Fit: [0.88, 0.7242402399260688, 0.94, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.81
Cromossomo: 184,IDs: [56, 7, 94, 85],Nomes: [Dev56, Dev7, Dev94, Dev85],Fit: [0.69, 0.81, 0.75, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.54
Cromossomo: 185,IDs: [53, 16, 38, 89],Nomes: [Dev53, Dev16, Dev38, Dev89],Fit: [0.8385833315168144, 0.7125390462335324, 0.9035323529457515, 0.7752313758825071],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.23
Cromossomo: 186,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 187,IDs: [446, 7, 27, 225],Nomes: [Dev446, Dev7, Dev27, Dev225],Fit: [0.8421406392392362, 0.7695521672007832, 0.9280109212377106, 0.7804416996575176],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.33
Cromossomo: 188,IDs: [17, 16, 56, 62],Nomes: [Dev17, Dev16, Dev56, Dev62],Fit: [0.81, 0.63, 0.69, 0.63],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.17
Cromossomo: 189,IDs: [336, 137, 94, 85],Nomes: [Dev336, Dev137, Dev94, Dev85],Fit: [0.81, 0.7373989324799158, 0.7809217641050028, 0.7606431903449282],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 190,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 191,IDs: [82, 28, 29, 89],Nomes: [Dev82, Dev28, Dev29, Dev89],Fit: [0.81, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 192,IDs: [446, 7, 94, 225],Nomes: [Dev446, Dev7, Dev94, Dev225],Fit: [0.8359555894537744, 0.7563417510126124, 0.8113117869161847, 0.7742062184888024],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 193,IDs: [336, 137, 27, 85],Nomes: [Dev336, Dev137, Dev27, Dev85],Fit: [0.8120351026959608, 0.7479438078529101, 0.8617771470837137, 0.7612400901855517],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 194,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 195,IDs: [82, 7, 29, 225],Nomes: [Dev82, Dev7, Dev29, Dev225],Fit: [0.8196560372281901, 0.7415685018302622, 0.7003411315632425, 0.7673558484330316],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.39
Cromossomo: 196,IDs: [446, 181, 94, 327],Nomes: [Dev446, Dev181, Dev94, Dev327],Fit: [0.8240482124117233, 0.88, 0.94, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 197,IDs: [65, 97, 47, 62],Nomes: [Dev65, Dev97, Dev47, Dev62],Fit: [0.69, 0.88, 0.88, 0.63],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 198,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 199,IDs: [425, 7, 448, 327],Nomes: [Dev425, Dev7, Dev448, Dev327],Fit: [0.94, 0.7607471630722552, 0.81, 0.7907125349560888],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.53
Cromossomo: 200,IDs: [446, 181, 29, 225],Nomes: [Dev446, Dev181, Dev29, Dev225],Fit: [0.8228096645166942, 0.8255440757567922, 0.7070266142639752, 0.7752061993841655],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.50
Cromossomo: 201,IDs: [38, 45, 16, 89],Nomes: [Dev38, Dev45, Dev16, Dev89],Fit: [0.94, 0.88, 0.63, 0.75],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.22
Cromossomo: 202,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 203,IDs: [446, 7, 29, 225],Nomes: [Dev446, Dev7, Dev29, Dev225],Fit: [0.8712716669249277, 0.7698653481267019, 0.7130879256991867, 0.7796536841645036],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.07
Cromossomo: 204,IDs: [425, 181, 351, 198],Nomes: [Dev425, Dev181, Dev351, Dev198],Fit: [0.8923841731521029, 0.8077893972221328, 0.81, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 205,IDs: [47, 97, 65, 89],Nomes: [Dev47, Dev97, Dev65, Dev89],Fit: [0.88, 0.88, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 206,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 207,IDs: [47, 7, 29, 89],Nomes: [Dev47, Dev7, Dev29, Dev89],Fit: [0.8773548282195689, 0.7911235439326385, 0.7100305973534525, 0.751360658690327],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.56
Cromossomo: 208,IDs: [220, 270, 351, 225],Nomes: [Dev220, Dev270, Dev351, Dev225],Fit: [0.94, 0.88, 0.81, 0.7657429417338801],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.51
Cromossomo: 209,IDs: [85, 104, 28, 17],Nomes: [Dev85, Dev104, Dev28, Dev17],Fit: [0.75, 0.75, 0.69, 0.81],Nível: [Master, Junior, Middle, Senior],Total Fit: 0.03
Cromossomo: 210,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 211,IDs: [47, 7, 29, 225],Nomes: [Dev47, Dev7, Dev29, Dev225],Fit: [0.9019124567097347, 0.8329418882746982, 0.7529608572910265, 0.758797520149268],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.10
Cromossomo: 212,IDs: [220, 270, 351, 89],Nomes: [Dev220, Dev270, Dev351, Dev89],Fit: [0.9117343201135031, 0.8585305015426579, 0.7805129867749717, 0.7544553347747769],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 213,IDs: [28, 62, 81, 38],Nomes: [Dev28, Dev62, Dev81, Dev38],Fit: [0.69, 0.63, 0.75, 0.94],Nível: [Middle, Master, Junior, Senior],Total Fit: 0.03
Cromossomo: 214,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 215,IDs: [220, 7, 29, 89],Nomes: [Dev220, Dev7, Dev29, Dev89],Fit: [0.9105555462122013, 0.83932673617634, 0.7666570852186347, 0.7564726488450506],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.59
Cromossomo: 216,IDs: [47, 181, 351, 402],Nomes: [Dev47, Dev181, Dev351, Dev402],Fit: [0.9042114442699234, 0.88, 0.7684027454177491, 0.81],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 217,IDs: [104, 16, 62, 65],Nomes: [Dev104, Dev16, Dev62, Dev65],Fit: [0.75, 0.63, 0.63, 0.69],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 218,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 219,IDs: [220, 7, 29, 402],Nomes: [Dev220, Dev7, Dev29, Dev402],Fit: [0.907501986555908, 0.8409351920676792, 0.7674429287260229, 0.788961114561869],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.39
Cromossomo: 220,IDs: [47, 48, 351, 211],Nomes: [Dev47, Dev48, Dev351, Dev211],Fit: [0.9073020107357033, 0.88, 0.7676176245189955, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 221,IDs: [81, 16, 38, 89],Nomes: [Dev81, Dev16, Dev38, Dev89],Fit: [0.75, 0.63, 0.94, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 222,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 223,IDs: [447, 7, 29, 89],Nomes: [Dev447, Dev7, Dev29, Dev89],Fit: [0.94, 0.88, 0.88, 0.7591314250709476],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 224,IDs: [81, 48, 38, 211],Nomes: [Dev81, Dev48, Dev38, Dev211],Fit: [0.7948957669484505, 0.866409089389545, 0.9188957731193476, 0.998849424017153],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 225,IDs: [47, 97, 65, 62],Nomes: [Dev47, Dev97, Dev65, Dev62],Fit: [0.88, 0.88, 0.69, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 226,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 227,IDs: [81, 7, 29, 211],Nomes: [Dev81, Dev7, Dev29, Dev211],Fit: [0.8322713364739522, 0.8762873986267926, 0.8944816284032888, 0.9918843286562659],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.65
Cromossomo: 228,IDs: [447, 48, 38, 89],Nomes: [Dev447, Dev48, Dev38, Dev89],Fit: [0.9230123014985532, 0.8722773925849293, 0.9169552358826459, 0.7716194456454554],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 229,IDs: [104, 97, 17, 62],Nomes: [Dev104, Dev97, Dev17, Dev62],Fit: [0.75, 0.88, 0.81, 0.63],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 230,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 231,IDs: [326, 214, 94, 46],Nomes: [Dev326, Dev214, Dev94, Dev46],Fit: [0.88, 0.88, 0.94, 0.88],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 232,IDs: [81, 97, 29, 211],Nomes: [Dev81, Dev97, Dev29, Dev211],Fit: [0.8043545332817632, 0.8795318940898416, 0.8778256658393684, 0.9389040931064206],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 233,IDs: [82, 16, 38, 85],Nomes: [Dev82, Dev16, Dev38, Dev85],Fit: [0.81, 0.63, 0.94, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 234,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 235,IDs: [82, 97, 38, 85],Nomes: [Dev82, Dev97, Dev38, Dev85],Fit: [0.8099546446912117, 0.8332006873122937, 0.9356739363641701, 0.8417921945540721],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 236,IDs: [45, 28, 65, 89],Nomes: [Dev45, Dev28, Dev65, Dev89],Fit: [0.88, 0.69, 0.69, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.15
Cromossomo: 237,IDs: [53, 16, 29, 211],Nomes: [Dev53, Dev16, Dev29, Dev211],Fit: [0.81, 0.7363729326702178, 0.8984700972309231, 0.8668932835319532],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 238,IDs: [363, 8, 27, 46],Nomes: [Dev363, Dev8, Dev27, Dev46],Fit: [0.8940979343555777, 0.7723823402547112, 0.94, 0.839919748580928],Nível: [Junior, Middle, Senior, Master],Total Fit: 3.65
Cromossomo: 239,IDs: [45, 97, 27, 85],Nomes: [Dev45, Dev97, Dev27, Dev85],Fit: [0.8755938598151873, 0.7730213065252285, 0.94, 0.8291012093101016],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
