Cromossomo: 0,IDs: [45, 48, 29, 46],Nomes: [Dev45, Dev48, Dev29, Dev46],Fit: [0.70, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 119,IDs: [445, 48, 65, 46],Nomes: [Dev445, Dev48, Dev65, Dev46],Fit: [0.90, 0.8500199097769715, 0.7128854655938905, 0.8507100683089098],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 120,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 121,IDs: [445, 48, 94, 46],Nomes: [Dev445, Dev48, Dev94, Dev46],Fit: [0.8841931360545489, 0.8481742714342242, 0.927499203448846, 0.8829252547551403],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 122,IDs: [359, 181, 65, 211],Nomes: [Dev359, Dev181, Dev65, Dev211],Fit: [0.90, 0.90, 0.7347016103988963, 0.9144037494978758],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 123,IDs: [62, 81, 16, 38],Nomes: [Dev62, Dev81, Dev16, Dev38],Fit: [0.60, 0.80, 0.60, 0.80],Nível: [Master, Junior, Middle, Senior],Total Fit: 0.03
Cromossomo: 124,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 125,IDs: [359, 7, 351, 211],Nomes: [Dev359, Dev7, Dev351, Dev211],Fit: [0.8985849224478385, 0.90, 0.90, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 126,IDs: [445, 48, 94, 46],Nomes: [Dev445, Dev48, Dev94, Dev46],Fit: [0.8858940031302114, 0.8701117835229928, 0.9242074380592858, 0.8907056220653348],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 127,IDs: [55, 16, 17, 62],Nomes: [Dev55, Dev16, Dev17, Dev62],Fit: [0.70, 0.60, 0.70, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 128,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 129,IDs: [359, 7, 351, 62],Nomes: [Dev359, Dev7, Dev351, Dev62],Fit: [0.8218195489027469, 0.8548877011812518, 0.8044377268427785, 0.7682592495348237],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.36
Cromossomo: 130,IDs: [336, 181, 94, 211],Nomes: [Dev336, Dev181, Dev94, Dev211],Fit: [0.90, 0.90, 1.00, 0.9200582308522312],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 131,IDs: [97, 46, 55, 29],Nomes: [Dev97, Dev46, Dev55, Dev29],Fit: [0.70, 0.80, 0.70, 0.80],Nível: [Middle, Master, Junior, Senior],Total Fit: 0.03
Cromossomo: 132,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 133,IDs: [445, 181, 351, 62],Nomes: [Dev445, Dev181, Dev351, Dev62],Fit: [0.90, 0.8785742818469473, 0.8142913303854753, 0.8022535626766449],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.43
Cromossomo: 134,IDs: [359, 7, 94, 211],Nomes: [Dev359, Dev7, Dev94, Dev211],Fit: [0.8422566339764047, 0.8647484840463605, 0.9626291153584567, 0.8618346999893918],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 135,IDs: [53, 85, 48, 65],Nomes: [Dev53, Dev85, Dev48, Dev65],Fit: [0.60, 0.80, 0.90, 0.60],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 136,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 137,IDs: [445, 7, 94, 211],Nomes: [Dev445, Dev7, Dev94, Dev211],Fit: [0.8769044938530524, 0.8685832450424077, 0.9261665909130159, 0.8495962924640152],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.81
Cromossomo: 138,IDs: [335, 181, 351, 211],Nomes: [Dev335, Dev181, Dev351, Dev211],Fit: [0.90, 0.90, 0.843370603740555, 0.8557822905899505],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 139,IDs: [56, 16, 17, 85],Nomes: [Dev56, Dev16, Dev17, Dev85],Fit: [0.80, 0.60, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 140,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 141,IDs: [445, 7, 448, 211],Nomes: [Dev445, Dev7, Dev448, Dev211],Fit: [0.90, 0.7443841823799675, 0.80, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.62
Cromossomo: 142,IDs: [56, 16, 17, 85],Nomes: [Dev56, Dev16, Dev17, Dev85],Fit: [0.836367143627121, 0.7146044669720963, 0.7962683075713083, 0.8018244237904953],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 143,IDs: [81, 28, 94, 46],Nomes: [Dev81, Dev28, Dev94, Dev46],Fit: [0.80, 0.80, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 144,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 145,IDs: [55, 97, 38, 85],Nomes: [Dev55, Dev97, Dev38, Dev85],Fit: [0.70, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 146,IDs: [81, 183, 94, 211],Nomes: [Dev81, Dev183, Dev94, Dev211],Fit: [0.8457639669781205, 0.80, 0.6533566047858261, 0.9264753551888585],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 147,IDs: [445, 28, 448, 211],Nomes: [Dev445, Dev28, Dev448, Dev211],Fit: [0.8769250899455351, 0.7834309066693455, 0.7384077602532054, 0.9492679896290334],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 148,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 149,IDs: [305, 97, 94, 211],Nomes: [Dev305, Dev97, Dev94, Dev211],Fit: [0.80, 0.7159479927316412, 1.00, 0.8636970837567117],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 150,IDs: [55, 183, 38, 211],Nomes: [Dev55, Dev183, Dev38, Dev211],Fit: [0.7607889126994325, 0.7870084714152694, 0.7916559919482775, 0.8952436504719844],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 151,IDs: [16, 46, 104, 29],Nomes: [Dev16, Dev46, Dev104, Dev29],Fit: [0.60, 0.80, 0.60, 0.80],Nível: [Middle, Master, Junior, Senior],Total Fit: 0.03
Cromossomo: 152,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 153,IDs: [445, 97, 94, 211],Nomes: [Dev445, Dev97, Dev94, Dev211],Fit: [0.90, 0.7270210012204242, 0.9894573127658259, 0.8843498609265947],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 154,IDs: [55, 183, 94, 211],Nomes: [Dev55, Dev183, Dev94, Dev211],Fit: [0.7619775821632796, 0.7636183270867087, 0.9970788672749268, 0.866535477604699],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 155,IDs: [46, 65, 82, 48],Nomes: [Dev46, Dev65, Dev82, Dev48],Fit: [0.80, 0.60, 0.70, 0.90],Nível: [Master, Senior, Junior, Middle],Total Fit: 0.03
Cromossomo: 156,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 157,IDs: [45, 7, 29, 46],Nomes: [Dev45, Dev7, Dev29, Dev46],Fit: [0.70, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.58
Cromossomo: 158,IDs: [336, 97, 94, 211],Nomes: [Dev336, Dev97, Dev94, Dev211],Fit: [0.90, 0.7354786998952103, 0.990931229460283, 0.8679087720783585],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 159,IDs: [55, 183, 94, 211],Nomes: [Dev55, Dev183, Dev94, Dev211],Fit: [0.7914598097726844, 0.7533566462772511, 0.996975068421604, 0.8681862834605096],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.17
Cromossomo: 160,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 161,IDs: [336, 28, 351, 211],Nomes: [Dev336, Dev28, Dev351, Dev211],Fit: [0.8845109633055619, 0.80, 0.90, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 162,IDs: [45, 97, 29, 46],Nomes: [Dev45, Dev97, Dev29, Dev46],Fit: [0.7705066793848898, 0.7781571257469585, 0.8291992706704188, 0.8334013914591636],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 163,IDs: [53, 48, 65, 85],Nomes: [Dev53, Dev48, Dev65, Dev85],Fit: [0.60, 0.90, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 164,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 165,IDs: [336, 7, 351, 85],Nomes: [Dev336, Dev7, Dev351, Dev85],Fit: [0.7481695814527046, 0.90, 0.7817791215518509, 0.8807907647295091],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 166,IDs: [104, 97, 38, 89],Nomes: [Dev104, Dev97, Dev38, Dev89],Fit: [0.60, 0.70, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.23
Cromossomo: 167,IDs: [53, 28, 65, 211],Nomes: [Dev53, Dev28, Dev65, Dev211],Fit: [0.6525934230389101, 0.8097950522985032, 0.7395898012406469, 0.9855268355954816],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 168,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 169,IDs: [56, 48, 29, 62],Nomes: [Dev56, Dev48, Dev29, Dev62],Fit: [0.80, 0.90, 0.80, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 170,IDs: [53, 181, 38, 211],Nomes: [Dev53, Dev181, Dev38, Dev211],Fit: [0.6410699450983459, 0.90, 0.80, 0.9850357768662608],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 171,IDs: [104, 28, 65, 211],Nomes: [Dev104, Dev28, Dev65, Dev211],Fit: [0.6001408425670507, 0.7859646090398618, 0.7694255574391475, 0.9690402870099651],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 172,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 173,IDs: [56, 181, 38, 211],Nomes: [Dev56, Dev181, Dev38, Dev211],Fit: [0.7877255008917454, 0.9000000000000001, 0.8, 0.9384025889524057],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 174,IDs: [53, 181, 448, 62],Nomes: [Dev53, Dev181, Dev448, Dev62],Fit: [0.6734594778559804, 0.9000000000000001, 0.80, 0.6169316776548974],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 175,IDs: [97, 46, 94, 81],Nomes: [Dev97, Dev46, Dev94, Dev81],Fit: [0.70, 0.80, 0.60, 0.80],Nível: [Middle, Master, Senior, Junior],Total Fit: 0.03
Cromossomo: 176,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 177,IDs: [56, 181, 29, 62],Nomes: [Dev56, Dev181, Dev29, Dev62],Fit: [0.783293460440634, 0.9000000000000001, 0.80, 0.6542734682465912],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.75
Cromossomo: 178,IDs: [53, 181, 448, 211],Nomes: [Dev53, Dev181, Dev448, Dev211],Fit: [0.6991974524065678, 0.9000000000000001, 0.8, 0.9016828766973305],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 179,IDs: [81, 17, 89, 7],Nomes: [Dev81, Dev17, Dev89, Dev7],Fit: [0.80, 0.70, 0.80, 0.90],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 180,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 181,IDs: [53, 181, 161, 211],Nomes: [Dev53, Dev181, Dev161, Dev211],Fit: [0.7182780295079545, 0.9000000000000001, 0.80, 0.8127537667103564],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.58
Cromossomo: 182,IDs: [56, 181, 448, 211],Nomes: [Dev56, Dev181, Dev448, Dev211],Fit: [0.7466626077340507, 0.9000000000000001, 0.8, 0.8863893371911218],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 183,IDs: [62, 55, 16, 94],Nomes: [Dev62, Dev55, Dev16, Dev94],Fit: [0.60, 0.70, 0.60, 0.60],Nível: [Master, Junior, Middle, Senior],Total Fit: 0.03
Cromossomo: 184,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 185,IDs: [326, 181, 94, 211],Nomes: [Dev326, Dev181, Dev94, Dev211],Fit: [0.80, 0.9000000000000001, 1.00, 0.8405537802232854],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 186,IDs: [53, 181, 448, 211],Nomes: [Dev53, Dev181, Dev448, Dev211],Fit: [0.7305050898266531, 0.9000000000000001, 0.8, 0.8586240861787127],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
Cromossomo: 187,IDs: [16, 46, 47, 38],Nomes: [Dev16, Dev46, Dev47, Dev38],Fit: [0.60, 0.80, 0.80, 0.80],Nível: [Middle, Master, Junior, Senior],Total Fit: 0.03
Cromossomo: 188,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 189,IDs: [326, 181, 448, 211],Nomes: [Dev326, Dev181, Dev448, Dev211],Fit: [0.7948720933925107, 0.9000000000000001, 0.8555980898397214, 0.8519724523826815],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.37
Cromossomo: 190,IDs: [53, 181, 94, 211],Nomes: [Dev53, Dev181, Dev94, Dev211],Fit: [0.7488286974882588, 0.9000000000000001, 1.00, 0.8420707306948649],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.24
Cromossomo: 191,IDs: [55, 16, 65, 62],Nomes: [Dev55, Dev16, Dev65, Dev62],Fit: [0.70, 0.60, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 192,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 193,IDs: [45, 7, 38, 89],Nomes: [Dev45, Dev7, Dev38, Dev89],Fit: [0.70, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 194,IDs: [53, 16, 415, 211],Nomes: [Dev53, Dev16, Dev415, Dev211],Fit: [0.80, 0.63316062501027, 0.70, 0.7986700750693446],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 195,IDs: [55, 181, 65, 62],Nomes: [Dev55, Dev181, Dev65, Dev62],Fit: [0.7376023368201556, 0.7569467464440445, 0.6104775713063408, 0.6792226177060942],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 196,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 197,IDs: [53, 181, 415, 62],Nomes: [Dev53, Dev181, Dev415, Dev62],Fit: [0.7768313699300498, 0.7341793347581216, 0.6589655005189549, 0.7195227888705336],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 198,IDs: [336, 28, 448, 211],Nomes: [Dev336, Dev28, Dev448, Dev211],Fit: [0.90, 0.80, 0.80, 0.7836716556655959],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 199,IDs: [55, 7, 94, 89],Nomes: [Dev55, Dev7, Dev94, Dev89],Fit: [0.70, 0.90, 0.60, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 200,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 201,IDs: [82, 16, 65, 62],Nomes: [Dev82, Dev16, Dev65, Dev62],Fit: [0.70, 0.60, 0.60, 0.60],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.15
Cromossomo: 202,IDs: [53, 174, 415, 136],Nomes: [Dev53, Dev174, Dev415, Dev136],Fit: [0.7620033915650564, 0.80, 0.6415139521070793, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 203,IDs: [55, 181, 94, 89],Nomes: [Dev55, Dev181, Dev94, Dev89],Fit: [0.7119687467680634, 0.7489300378284306, 0.6217298238704366, 0.7844211947007877],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 204,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 205,IDs: [82, 137, 94, 62],Nomes: [Dev82, Dev137, Dev94, Dev62],Fit: [0.7281964564828429, 0.80, 1.00, 0.6036114451502768],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.19
Cromossomo: 206,IDs: [53, 174, 65, 136],Nomes: [Dev53, Dev174, Dev65, Dev136],Fit: [0.7552352985618846, 0.7750465652302511, 0.6064056667704838, 0.7674096362460283],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.12
Cromossomo: 207,IDs: [104, 89, 28, 38],Nomes: [Dev104, Dev89, Dev28, Dev38],Fit: [0.60, 0.80, 0.80, 0.80],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 208,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 209,IDs: [81, 48, 17, 89],Nomes: [Dev81, Dev48, Dev17, Dev89],Fit: [0.80, 0.90, 0.70, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 210,IDs: [82, 137, 94, 136],Nomes: [Dev82, Dev137, Dev94, Dev136],Fit: [0.7314492921859616, 0.7912868221725345, 0.9601569233007544, 0.7112990121188795],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 211,IDs: [53, 174, 94, 62],Nomes: [Dev53, Dev174, Dev94, Dev62],Fit: [0.7523954139671398, 0.7864494338791268, 0.8760330938874414, 0.6604905697826309],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 212,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 213,IDs: [336, 174, 94, 225],Nomes: [Dev336, Dev174, Dev94, Dev225],Fit: [0.90, 0.8193891166890761, 0.7967008245148153, 0.70],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 214,IDs: [47, 65, 7, 85],Nomes: [Dev47, Dev65, Dev7, Dev85],Fit: [0.80, 0.60, 0.90, 0.80],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 215,IDs: [53, 48, 17, 62],Nomes: [Dev53, Dev48, Dev17, Dev62],Fit: [0.7524780908908767, 0.8742908641839832, 0.7721437365710274, 0.6662126588386879],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 216,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 217,IDs: [220, 7, 94, 89],Nomes: [Dev220, Dev7, Dev94, Dev89],Fit: [0.90, 0.90, 0.7925030359569497, 0.70],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 218,IDs: [336, 48, 17, 62],Nomes: [Dev336, Dev48, Dev17, Dev62],Fit: [0.8444208286972757, 0.8505352810646136, 0.7784044726930905, 0.673591496390481],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 219,IDs: [65, 97, 55, 85],Nomes: [Dev65, Dev97, Dev55, Dev85],Fit: [0.60, 0.70, 0.70, 0.80],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 220,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 221,IDs: [445, 7, 94, 62],Nomes: [Dev445, Dev7, Dev94, Dev62],Fit: [0.90, 0.90, 0.7905156685929557, 0.6856766907385214],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.77
Cromossomo: 222,IDs: [336, 48, 17, 89],Nomes: [Dev336, Dev48, Dev17, Dev89],Fit: [0.8444209769588895, 0.8732780717570097, 0.7851622220402763, 0.6969922017096946],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 223,IDs: [53, 28, 29, 85],Nomes: [Dev53, Dev28, Dev29, Dev85],Fit: [0.60, 0.80, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 224,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 225,IDs: [445, 7, 29, 311],Nomes: [Dev445, Dev7, Dev29, Dev311],Fit: [0.8163119183780392, 0.8762438479222485, 0.7998187281979543, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.58
Cromossomo: 226,IDs: [56, 48, 38, 85],Nomes: [Dev56, Dev48, Dev38, Dev85],Fit: [0.80, 0.90, 0.80, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 227,IDs: [53, 28, 94, 62],Nomes: [Dev53, Dev28, Dev94, Dev62],Fit: [0.7314151884204159, 0.8382917991211685, 0.7915222622441515, 0.6870068569173974],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 228,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 229,IDs: [56, 7, 38, 46],Nomes: [Dev56, Dev7, Dev38, Dev46],Fit: [0.8029125903033492, 0.8784655058503423, 0.7999718785031265, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.59
Cromossomo: 230,IDs: [445, 48, 29, 85],Nomes: [Dev445, Dev48, Dev29, Dev85],Fit: [0.8113047711114223, 0.894917043295637, 0.7998947723211401, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 231,IDs: [65, 16, 47, 62],Nomes: [Dev65, Dev16, Dev47, Dev62],Fit: [0.60, 0.60, 0.80, 0.60],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 232,IDs: [425, 8, 27, 211],Nomes: [Dev425, Dev8, Dev27, Dev211],Fit: [0.7735124190032967, 0.6907323469378277, 0.7357923044809707, 0.8723804516251731],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.15
Cromossomo: 233,IDs: [56, 7, 29, 85],Nomes: [Dev56, Dev7, Dev29, Dev85],Fit: [0.8045130635135367, 0.8828865112325546, 0.799929306392279, 0.8],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.38
Cromossomo: 234,IDs: [336, 181, 38, 62],Nomes: [Dev336, Dev181, Dev38, Dev62],Fit: [0.90, 0.90, 0.7999393672450265, 0.80],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.07
