Cromossomo: 0,IDs: [47, 7, 27, 62],Nomes: [Dev47, Dev7, Dev27, Dev62],Fit: [0.86, 0.93, 0.71, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.55
Cromossomo: 134,IDs: [104, 28, 38, 85],Nomes: [Dev104, Dev28, Dev38, Dev85],Fit: [0.64, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 135,IDs: [94, 46, 81, 16],Nomes: [Dev94, Dev46, Dev81, Dev16],Fit: [0.64, 0.86, 0.86, 0.57],Nível: [Senior, Master, Junior, Middle],Total Fit: 0.03
Cromossomo: 136,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 137,IDs: [82, 28, 38, 85],Nomes: [Dev82, Dev28, Dev38, Dev85],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 138,IDs: [104, 8, 17, 62],Nomes: [Dev104, Dev8, Dev17, Dev62],Fit: [0.64, 0.79, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 139,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 140,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 141,IDs: [82, 8, 17, 62],Nomes: [Dev82, Dev8, Dev17, Dev62],Fit: [0.79, 0.79, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 142,IDs: [104, 28, 38, 85],Nomes: [Dev104, Dev28, Dev38, Dev85],Fit: [0.64, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 143,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 144,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 145,IDs: [82, 28, 38, 85],Nomes: [Dev82, Dev28, Dev38, Dev85],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 146,IDs: [81, 97, 94, 46],Nomes: [Dev81, Dev97, Dev94, Dev46],Fit: [0.86, 0.79, 0.64, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 147,IDs: [104, 8, 17, 62],Nomes: [Dev104, Dev8, Dev17, Dev62],Fit: [0.64, 0.79, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 148,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 149,IDs: [53, 7, 17, 62],Nomes: [Dev53, Dev7, Dev17, Dev62],Fit: [0.57, 0.93, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.51
Cromossomo: 150,IDs: [81, 97, 38, 85],Nomes: [Dev81, Dev97, Dev38, Dev85],Fit: [0.86, 0.79, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.27
Cromossomo: 151,IDs: [82, 28, 94, 46],Nomes: [Dev82, Dev28, Dev94, Dev46],Fit: [0.79, 0.71, 0.64, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 152,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 153,IDs: [82, 28, 17, 62],Nomes: [Dev82, Dev28, Dev17, Dev62],Fit: [0.79, 0.71, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 154,IDs: [53, 7, 94, 46],Nomes: [Dev53, Dev7, Dev94, Dev46],Fit: [0.57, 0.93, 0.64, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 155,IDs: [27, 47, 85, 16],Nomes: [Dev27, Dev47, Dev85, Dev16],Fit: [0.71, 0.86, 0.86, 0.57],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.15
Cromossomo: 156,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 157,IDs: [53, 7, 17, 62],Nomes: [Dev53, Dev7, Dev17, Dev62],Fit: [0.57, 0.93, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.51
Cromossomo: 158,IDs: [45, 97, 65, 85],Nomes: [Dev45, Dev97, Dev65, Dev85],Fit: [0.79, 0.79, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 159,IDs: [82, 28, 94, 46],Nomes: [Dev82, Dev28, Dev94, Dev46],Fit: [0.79, 0.71, 0.64, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 160,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 161,IDs: [82, 16, 27, 46],Nomes: [Dev82, Dev16, Dev27, Dev46],Fit: [0.79, 0.57, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 162,IDs: [45, 97, 17, 62],Nomes: [Dev45, Dev97, Dev17, Dev62],Fit: [0.79, 0.79, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 163,IDs: [53, 7, 65, 85],Nomes: [Dev53, Dev7, Dev65, Dev85],Fit: [0.57, 0.93, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 164,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 165,IDs: [53, 7, 27, 46],Nomes: [Dev53, Dev7, Dev27, Dev46],Fit: [0.57, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.49
Cromossomo: 166,IDs: [97, 47, 94, 89],Nomes: [Dev97, Dev47, Dev94, Dev89],Fit: [0.79, 0.86, 0.64, 0.86],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 167,IDs: [82, 16, 65, 85],Nomes: [Dev82, Dev16, Dev65, Dev85],Fit: [0.79, 0.57, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 168,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 169,IDs: [82, 7, 27, 46],Nomes: [Dev82, Dev7, Dev27, Dev46],Fit: [0.79, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.53
Cromossomo: 170,IDs: [17, 55, 62, 28],Nomes: [Dev17, Dev55, Dev62, Dev28],Fit: [0.79, 0.71, 0.57, 0.71],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.03
Cromossomo: 171,IDs: [53, 16, 65, 85],Nomes: [Dev53, Dev16, Dev65, Dev85],Fit: [0.57, 0.57, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 172,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 173,IDs: [53, 7, 27, 46],Nomes: [Dev53, Dev7, Dev27, Dev46],Fit: [0.57, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.49
Cromossomo: 174,IDs: [38, 55, 28, 62],Nomes: [Dev38, Dev55, Dev28, Dev62],Fit: [0.86, 0.71, 0.71, 0.57],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 175,IDs: [82, 16, 65, 85],Nomes: [Dev82, Dev16, Dev65, Dev85],Fit: [0.79, 0.57, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 176,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 177,IDs: [82, 16, 27, 46],Nomes: [Dev82, Dev16, Dev27, Dev46],Fit: [0.79, 0.57, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 178,IDs: [53, 7, 65, 85],Nomes: [Dev53, Dev7, Dev65, Dev85],Fit: [0.57, 0.93, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 179,IDs: [55, 28, 17, 62],Nomes: [Dev55, Dev28, Dev17, Dev62],Fit: [0.71, 0.71, 0.79, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 180,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 181,IDs: [53, 7, 27, 46],Nomes: [Dev53, Dev7, Dev27, Dev46],Fit: [0.57, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.49
Cromossomo: 182,IDs: [82, 16, 65, 85],Nomes: [Dev82, Dev16, Dev65, Dev85],Fit: [0.79, 0.57, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 183,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 184,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 185,IDs: [82, 7, 27, 46],Nomes: [Dev82, Dev7, Dev27, Dev46],Fit: [0.79, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.53
Cromossomo: 186,IDs: [53, 16, 65, 85],Nomes: [Dev53, Dev16, Dev65, Dev85],Fit: [0.57, 0.57, 0.57, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 187,IDs: [104, 28, 94, 62],Nomes: [Dev104, Dev28, Dev94, Dev62],Fit: [0.64, 0.71, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 188,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 189,IDs: [56, 48, 29, 402],Nomes: [Dev56, Dev48, Dev29, Dev402],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.77
Cromossomo: 190,IDs: [104, 28, 27, 46],Nomes: [Dev104, Dev28, Dev27, Dev46],Fit: [0.64, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 191,IDs: [45, 89, 16, 65],Nomes: [Dev45, Dev89, Dev16, Dev65],Fit: [0.79, 0.86, 0.57, 0.57],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.20
Cromossomo: 192,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 193,IDs: [56, 48, 27, 46],Nomes: [Dev56, Dev48, Dev27, Dev46],Fit: [0.71, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.45
Cromossomo: 194,IDs: [104, 28, 29, 402],Nomes: [Dev104, Dev28, Dev29, Dev402],Fit: [0.64, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 195,IDs: [89, 16, 47, 38],Nomes: [Dev89, Dev16, Dev47, Dev38],Fit: [0.86, 0.57, 0.86, 0.86],Nível: [Master, Middle, Junior, Senior],Total Fit: 0.03
Cromossomo: 196,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 197,IDs: [56, 28, 29, 402],Nomes: [Dev56, Dev28, Dev29, Dev402],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.72
Cromossomo: 198,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 199,IDs: [85, 65, 45, 97],Nomes: [Dev85, Dev65, Dev45, Dev97],Fit: [0.86, 0.57, 0.79, 0.79],Nível: [Master, Senior, Junior, Middle],Total Fit: 0.03
Cromossomo: 200,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 201,IDs: [104, 48, 29, 402],Nomes: [Dev104, Dev48, Dev29, Dev402],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.38
Cromossomo: 202,IDs: [56, 28, 27, 46],Nomes: [Dev56, Dev28, Dev27, Dev46],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 203,IDs: [47, 85, 16, 17],Nomes: [Dev47, Dev85, Dev16, Dev17],Fit: [0.86, 0.86, 0.57, 0.79],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 204,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 205,IDs: [56, 28, 29, 402],Nomes: [Dev56, Dev28, Dev29, Dev402],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.72
Cromossomo: 206,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 207,IDs: [65, 85, 55, 97],Nomes: [Dev65, Dev85, Dev55, Dev97],Fit: [0.57, 0.86, 0.71, 0.79],Nível: [Senior, Master, Junior, Middle],Total Fit: 0.03
Cromossomo: 208,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 209,IDs: [104, 48, 29, 402],Nomes: [Dev104, Dev48, Dev29, Dev402],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.38
Cromossomo: 210,IDs: [56, 28, 27, 46],Nomes: [Dev56, Dev28, Dev27, Dev46],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 211,IDs: [17, 81, 97, 89],Nomes: [Dev17, Dev81, Dev97, Dev89],Fit: [0.79, 0.86, 0.79, 0.86],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 212,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 213,IDs: [56, 28, 29, 402],Nomes: [Dev56, Dev28, Dev29, Dev402],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.72
Cromossomo: 214,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 215,IDs: [45, 8, 38, 85],Nomes: [Dev45, Dev8, Dev38, Dev85],Fit: [0.79, 0.79, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 216,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 217,IDs: [104, 48, 29, 402],Nomes: [Dev104, Dev48, Dev29, Dev402],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.38
Cromossomo: 218,IDs: [56, 28, 27, 46],Nomes: [Dev56, Dev28, Dev27, Dev46],Fit: [0.71, 0.71, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 219,IDs: [45, 97, 38, 85],Nomes: [Dev45, Dev97, Dev38, Dev85],Fit: [0.79, 0.79, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 220,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 221,IDs: [45, 97, 29, 402],Nomes: [Dev45, Dev97, Dev29, Dev402],Fit: [0.79, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.38
Cromossomo: 222,IDs: [81, 8, 27, 46],Nomes: [Dev81, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 223,IDs: [104, 48, 38, 85],Nomes: [Dev104, Dev48, Dev38, Dev85],Fit: [0.64, 0.93, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 224,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 225,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.64, 0.93, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.44
Cromossomo: 226,IDs: [81, 8, 38, 85],Nomes: [Dev81, Dev8, Dev38, Dev85],Fit: [0.86, 0.79, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 227,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 228,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 229,IDs: [81, 8, 27, 46],Nomes: [Dev81, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 230,IDs: [104, 48, 38, 85],Nomes: [Dev104, Dev48, Dev38, Dev85],Fit: [0.64, 0.93, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 231,IDs: [53, 97, 17, 89],Nomes: [Dev53, Dev97, Dev17, Dev89],Fit: [0.57, 0.79, 0.79, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 232,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 233,IDs: [53, 8, 27, 46],Nomes: [Dev53, Dev8, Dev27, Dev46],Fit: [0.57, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.47
Cromossomo: 234,IDs: [81, 97, 17, 89],Nomes: [Dev81, Dev97, Dev17, Dev89],Fit: [0.86, 0.79, 0.79, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 235,IDs: [47, 16, 29, 85],Nomes: [Dev47, Dev16, Dev29, Dev85],Fit: [0.86, 0.57, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 236,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 237,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 238,IDs: [45, 28, 38, 89],Nomes: [Dev45, Dev28, Dev38, Dev89],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 239,IDs: [53, 16, 29, 85],Nomes: [Dev53, Dev16, Dev29, Dev85],Fit: [0.57, 0.57, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 240,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 241,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.79, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 242,IDs: [47, 28, 38, 89],Nomes: [Dev47, Dev28, Dev38, Dev89],Fit: [0.86, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 243,IDs: [55, 65, 97, 85],Nomes: [Dev55, Dev65, Dev97, Dev85],Fit: [0.71, 0.57, 0.79, 0.86],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 244,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 245,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 246,IDs: [45, 28, 38, 89],Nomes: [Dev45, Dev28, Dev38, Dev89],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 247,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 248,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 249,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.79, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 250,IDs: [47, 28, 38, 89],Nomes: [Dev47, Dev28, Dev38, Dev89],Fit: [0.86, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 251,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 252,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 253,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 254,IDs: [45, 28, 38, 89],Nomes: [Dev45, Dev28, Dev38, Dev89],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 255,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 256,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 257,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.79, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 258,IDs: [97, 17, 81, 85],Nomes: [Dev97, Dev17, Dev81, Dev85],Fit: [0.79, 0.79, 0.86, 0.86],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 259,IDs: [47, 28, 38, 89],Nomes: [Dev47, Dev28, Dev38, Dev89],Fit: [0.86, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 260,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 261,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.86, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 262,IDs: [45, 28, 38, 89],Nomes: [Dev45, Dev28, Dev38, Dev89],Fit: [0.79, 0.71, 0.86, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 263,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 264,IDs: [82, 7, 94, 62],Nomes: [Dev82, Dev7, Dev94, Dev62],Fit: [0.79, 0.93, 0.64, 0.57],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.88
Cromossomo: 265,IDs: [47, 28, 38, 85],Nomes: [Dev47, Dev28, Dev38, Dev85],Fit: [0.86, 0.71, 0.86, 0.79],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 266,IDs: [45, 8, 27, 62],Nomes: [Dev45, Dev8, Dev27, Dev62],Fit: [0.79, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 267,IDs: [53, 97, 29, 89],Nomes: [Dev53, Dev97, Dev29, Dev89],Fit: [0.57, 0.79, 0.71, 0.86],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
